meta_data1,meta_data2
"00187-trunc-0.75_fancy_age_60-48,6-0,75.png",52
"00187-trunc-0.75_fancy_age_60-49,3-0,75.png",52
"00187-trunc-0.75_fancy_age_60-49,6-0,75.png",43
"00187-trunc-0.75_fancy_age_60-50,5-0,75.png",53
"00187-trunc-0.75_fancy_age_60-51,0-0,75.png",54
"00187-trunc-0.75_fancy_age_60-52,1-0,75.png",51
"00187-trunc-0.75_fancy_age_60-52,6-0,75.png",54
"00187-trunc-0.75_fancy_age_60-53,2-0,75.png",56
"00187-trunc-0.75_fancy_age_60-54,3-0,75.png",59
"00187-trunc-0.75_fancy_age_60-54,4-0,75.png",55
"00187-trunc-0.75_fancy_age_60-54,7-0,75.png",57
"00187-trunc-0.75_fancy_age_60-56,1-0,75.png",53
"00187-trunc-0.75_fancy_age_60-58,8-0,75.png",62
"00187-trunc-0.75_fancy_age_60-59,3-0,75.png",53
"00187-trunc-0.75_fancy_age_60-71,6-0,75.png",72
"00187-trunc-0.75_fancy_age_65-47,8-0,75.png",47
"00187-trunc-0.75_fancy_age_65-48,3-0,75.png",47
"00187-trunc-0.75_fancy_age_65-48,7-0,75.png",48
"00187-trunc-0.75_fancy_age_65-50,9-0,75.png",51
"00187-trunc-0.75_fancy_age_65-51,0-0,75.png",46
"00187-trunc-0.75_fancy_age_65-51,4-0,75.png",51
"00187-trunc-0.75_fancy_age_65-51,8-0,75.png",50
"00187-trunc-0.75_fancy_age_65-53,3-0,75.png",53
"00187-trunc-0.75_fancy_age_65-53,4-0,75.png",41
"00187-trunc-0.75_fancy_age_65-54,3-0,75.png",58
"00187-trunc-0.75_fancy_age_65-55,0-0,75.png",51
"00187-trunc-0.75_fancy_age_65-55,1-0,75.png",57
"00187-trunc-0.75_fancy_age_65-56,2-0,75.png",54
"00187-trunc-0.75_fancy_age_65-56,8-0,75.png",59
"00187-trunc-0.75_fancy_age_65-57,3-0,75.png",54
"00187-trunc-0.75_fancy_age_65-57,5-0,75.png",54
"00187-trunc-0.75_fancy_age_65-62,7-0,75.png",57
"00187-trunc-0.75_fancy_age_65-64,7-0,75.png",63
"00187-trunc-0.75_fancy_age_70-51,5-0,75.png",50
"00187-trunc-0.75_fancy_age_70-51,7-0,75.png",52
"00187-trunc-0.75_fancy_age_70-52,3-0,75.png",61
"00187-trunc-0.75_fancy_age_70-52,4-0,75.png",49
"00187-trunc-0.75_fancy_age_70-54,4-0,75.png",51
"00187-trunc-0.75_fancy_age_70-55,7-0,75.png",58
"00187-trunc-0.75_fancy_age_70-56,1-0,75.png",56
"00187-trunc-0.75_fancy_age_70-56,2-0,75.png",66
"00187-trunc-0.75_fancy_age_70-56,4-0,75.png",58
"00187-trunc-0.75_fancy_age_70-56,7-0,75.png",55
"00187-trunc-0.75_fancy_age_70-56,9-0,75.png",55
"00187-trunc-0.75_fancy_age_70-57,3-0,75.png",58
"00187-trunc-0.75_fancy_age_70-57,9-0,75.png",64
"00187-trunc-0.75_fancy_age_70-58,0-0,75.png",61
"00187-trunc-0.75_fancy_age_70-58,4-0,75.png",58
"00187-trunc-0.75_fancy_age_70-59,8-0,75.png",64
"00187-trunc-0.75_fancy_age_70-63,0-0,75.png",59
"00187-trunc-0.75_fancy_age_70-64,5-0,75.png",64
"00187-trunc-0.75_fancy_age_70-67,0-0,75.png",60
"00187-trunc-0.75_fancy_age_70-69,7-0,75.png",65
"00187-trunc-0.75_fancy_age_75-54,7-0,75.png",64
"00187-trunc-0.75_fancy_age_75-55,0-0,75.png",61
"00187-trunc-0.75_fancy_age_75-55,8-0,75.png",57
"00187-trunc-0.75_fancy_age_75-57,3-0,75.png",63
"00187-trunc-0.75_fancy_age_75-57,4-0,75.png",59
"00187-trunc-0.75_fancy_age_75-58,4-0,75.png",59
"00187-trunc-0.75_fancy_age_75-58,5-0,75.png",59
"00187-trunc-0.75_fancy_age_75-59,7-0,75.png",66
"00187-trunc-0.75_fancy_age_75-59,8-0,75.png",51
"00187-trunc-0.75_fancy_age_75-61,8-0,75.png",65
"00187-trunc-0.75_fancy_age_75-62,2-0,75.png",57
"00187-trunc-0.75_fancy_age_75-62,6-0,75.png",68
"00187-trunc-0.75_fancy_age_75-62,8-0,75.png",59
"00187-trunc-0.75_fancy_age_75-63,1-0,75.png",53
"00187-trunc-0.75_fancy_age_75-64,5-0,75.png",64
"00187-trunc-0.75_fancy_age_75-65,2-0,75.png",63
"00187-trunc-0.75_fancy_age_75-67,7-0,75.png",74
"00187-trunc-0.75_fancy_age_75-70,0-0,75.png",66
"00187-trunc-0.75_fancy_age_75-70,4-0,75.png",64
"00187-trunc-0.75_no_angles_0,12--0,7-0,75-584,9000244140625.png",19
"00187-trunc-0.75_no_angles_0,21--0,9-0,75-581,0999755859375.png",5
"00187-trunc-0.75_no_angles_0,22--0,8-0,75-665,0.png",9
"00187-trunc-0.75_no_angles_0,33--0,7-0,75-515,7000122070312.png",11
"00187-trunc-0.75_no_angles_0,6--0,6-0,75-769,7000122070312.png",14
"00187-trunc-0.75_no_angles_1,05--0,8-0,75-648,4000244140625.png",11
"00187-trunc-0.75_no_angles_1,3--0,4-0,75-478,1000061035156.png",15
"00187-trunc-0.75_no_angles_1,34--0,8-0,75-676,2000122070312.png",11
"00187-trunc-0.75_no_angles_1,37--0,2-0,75-763,0999755859375.png",13
"00187-trunc-0.75_no_angles_1,43--0,8-0,75-455,1000061035156.png",8
"00187-trunc-0.75_no_angles_1,52--0,7-0,75-714,2999877929688.png",10
"00187-trunc-0.75_no_angles_1,59--0,5-0,75-755,0.png",16
"00187-trunc-0.75_no_angles_1,68--0,6-0,75-548,5999755859375.png",14
"00187-trunc-0.75_no_angles_1,84--0,4-0,75-663,9000244140625.png",19
"00187-trunc-0.75_no_angles_1,88--0,7-0,75-717,2999877929688.png",9
"00187-trunc-0.75_no_angles_1,9--0,7-0,75-860,0.png",13
"00187-trunc-0.75_no_angles_1,98--0,7-0,75-807,9000244140625.png",10
"00187-trunc-0.75_no_angles_10,44--0,3-0,75-685,2999877929688.png",17
"00187-trunc-0.75_no_angles_10,49--0,3-0,75-577,4000244140625.png",22
"00187-trunc-0.75_no_angles_10,63--0,3-0,75-737,2999877929688.png",17
"00187-trunc-0.75_no_angles_10,98--0,3-0,75-825,5.png",22
"00187-trunc-0.75_no_angles_11,07--0,4-0,75-857,0.png",23
"00187-trunc-0.75_no_angles_11,35--0,2-0,75-774,2000122070312.png",29
"00187-trunc-0.75_no_angles_11,55--0,6-0,75-712,0999755859375.png",21
"00187-trunc-0.75_no_angles_11,68--0,3-0,75-1012,5.png",17
"00187-trunc-0.75_no_angles_11,87--0,6-0,75-637,2999877929688.png",15
"00187-trunc-0.75_no_angles_11,96--0,6-0,75-658,2999877929688.png",18
"00187-trunc-0.75_no_angles_12,13--0,3-0,75-726,2999877929688.png",17
"00187-trunc-0.75_no_angles_12,68--0,4-0,75-624,5999755859375.png",22
"00187-trunc-0.75_no_angles_12,73--0,3-0,75-679,2000122070312.png",22
"00187-trunc-0.75_no_angles_13,25--0,8-0,75-745,7999877929688.png",11
"00187-trunc-0.75_no_angles_13,54--0,3-0,75-540,0999755859375.png",32
"00187-trunc-0.75_no_angles_13,56--0,6-0,75-888,9000244140625.png",14
"00187-trunc-0.75_no_angles_13,78--0,8-0,75-657,7999877929688.png",11
"00187-trunc-0.75_no_angles_14,1--0,2-0,75-757,0999755859375.png",26
"00187-trunc-0.75_no_angles_14,3--0,3-0,75-584,5.png",21
"00187-trunc-0.75_no_angles_15,01--0,4-0,75-717,2999877929688.png",21
"00187-trunc-0.75_no_angles_15,24--0,3-0,75-389,0.png",25
"00187-trunc-0.75_no_angles_15,3--0,5-0,75-619,2000122070312.png",23
"00187-trunc-0.75_no_angles_15,34--0,5-0,75-942,5999755859375.png",8
"00187-trunc-0.75_no_angles_15,38--0,3-0,75-537,4000244140625.png",27
"00187-trunc-0.75_no_angles_15,43--0,3-0,75-675,2000122070312.png",23
"00187-trunc-0.75_no_angles_15,57--0,3-0,75-369,3999938964844.png",33
"00187-trunc-0.75_no_angles_15,76--0,5-0,75-632,2999877929688.png",17
"00187-trunc-0.75_no_angles_15,8--0,3-0,75-772,7999877929688.png",13
"00187-trunc-0.75_no_angles_15,99--0,5-0,75-774,2000122070312.png",14
"00187-trunc-0.75_no_angles_16,02--0,5-0,75-680,2999877929688.png",17
"00187-trunc-0.75_no_angles_16,24--0,8-0,75-1022,2000122070312.png",8
"00187-trunc-0.75_no_angles_16,28--0,2-0,75-668,9000244140625.png",23
"00187-trunc-0.75_no_angles_16,39--0,2-0,75-1033,0.png",27
"00187-trunc-0.75_no_angles_16,68--0,3-0,75-889,5.png",24
"00187-trunc-0.75_no_angles_16,69--0,5-0,75-573,7000122070312.png",14
"00187-trunc-0.75_no_angles_16,79--0,6-0,75-649,5999755859375.png",15
"00187-trunc-0.75_no_angles_16,81--0,6-0,75-883,4000244140625.png",16
"00187-trunc-0.75_no_angles_17,01--0,2-0,75-580,5.png",33
"00187-trunc-0.75_no_angles_17,34--0,4-0,75-720,5999755859375.png",17
"00187-trunc-0.75_no_angles_17,81--0,4-0,75-652,2000122070312.png",23
"00187-trunc-0.75_no_angles_17,81--0,4-0,75-848,9000244140625.png",25
"00187-trunc-0.75_no_angles_18,3--0,4-0,75-702,4000244140625.png",25
"00187-trunc-0.75_no_angles_18,7--0,4-0,75-793,4000244140625.png",24
"00187-trunc-0.75_no_angles_19,44--0,3-0,75-889,7999877929688.png",23
"00187-trunc-0.75_no_angles_19,47--0,3-0,75-644,2000122070312.png",27
"00187-trunc-0.75_no_angles_19,78--0,2-0,75-790,2999877929688.png",34
"00187-trunc-0.75_no_angles_19,83--0,3-0,75-624,5.png",26
"00187-trunc-0.75_no_angles_2,23--0,7-0,75-783,0999755859375.png",11
"00187-trunc-0.75_no_angles_2,49--0,8-0,75-752,2999877929688.png",9
"00187-trunc-0.75_no_angles_2,69--0,5-0,75-589,2999877929688.png",21
"00187-trunc-0.75_no_angles_2,71--0,9-0,75-821,5999755859375.png",7
"00187-trunc-0.75_no_angles_20,05--0,2-0,75-761,5999755859375.png",30
"00187-trunc-0.75_no_angles_21,14--0,3-0,75-547,2999877929688.png",23
"00187-trunc-0.75_no_angles_21,29--0,4-0,75-742,4000244140625.png",20
"00187-trunc-0.75_no_angles_21,3--0,3-0,75-723,2999877929688.png",21
"00187-trunc-0.75_no_angles_21,32--0,1-0,75-595,2999877929688.png",30
"00187-trunc-0.75_no_angles_21,37--0,3-0,75-667,2999877929688.png",34
"00187-trunc-0.75_no_angles_21,42--0,4-0,75-671,7000122070312.png",17
"00187-trunc-0.75_no_angles_21,82--0,1-0,75-810,5.png",27
"00187-trunc-0.75_no_angles_21,85--0,1-0,75-811,7999877929688.png",33
"00187-trunc-0.75_no_angles_22,09--0,2-0,75-595,5999755859375.png",27
"00187-trunc-0.75_no_angles_22,11--0,4-0,75-647,0.png",20
"00187-trunc-0.75_no_angles_22,45--0,4-0,75-930,7000122070312.png",14
"00187-trunc-0.75_no_angles_22,5--0,3-0,75-789,5999755859375.png",26
"00187-trunc-0.75_no_angles_22,51--0,3-0,75-719,7999877929688.png",18
"00187-trunc-0.75_no_angles_22,74--0,3-0,75-884,5999755859375.png",27
"00187-trunc-0.75_no_angles_22,93--0,5-0,75-738,5999755859375.png",19
"00187-trunc-0.75_no_angles_22,95--0,2-0,75-1041,4000244140625.png",25
"00187-trunc-0.75_no_angles_23,12--0,2-0,75-750,0999755859375.png",27
"00187-trunc-0.75_no_angles_23,37--0,2-0,75-508,20001220703125.png",26
"00187-trunc-0.75_no_angles_24,01--0,2-0,75-798,7000122070312.png",24
"00187-trunc-0.75_no_angles_24,35--0,2-0,75-627,2999877929688.png",30
"00187-trunc-0.75_no_angles_24,69--0,4-0,75-774,7999877929688.png",23
"00187-trunc-0.75_no_angles_25,06--0,3-0,75-724,4000244140625.png",29
"00187-trunc-0.75_no_angles_25,45--0,3-0,75-702,2000122070312.png",18
"00187-trunc-0.75_no_angles_26,03--0,4-0,75-761,5.png",26
"00187-trunc-0.75_no_angles_26,05--0,0-0,75-472,29998779296875.png",34
"00187-trunc-0.75_no_angles_26,09--0,3-0,75-645,7000122070312.png",26
"00187-trunc-0.75_no_angles_26,12--0,0-0,75-689,0.png",36
"00187-trunc-0.75_no_angles_26,38--0,3-0,75-788,9000244140625.png",29
"00187-trunc-0.75_no_angles_26,4--0,1-0,75-781,0.png",35
"00187-trunc-0.75_no_angles_26,58--0,1-0,75-834,5999755859375.png",27
"00187-trunc-0.75_no_angles_26,78--0,3-0,75-768,0999755859375.png",28
"00187-trunc-0.75_no_angles_27,61--0,1-0,75-705,4000244140625.png",36
"00187-trunc-0.75_no_angles_27,79--0,3-0,75-564,0.png",25
"00187-trunc-0.75_no_angles_27,94--0,2-0,75-633,7000122070312.png",34
"00187-trunc-0.75_no_angles_28,0--0,1-0,75-712,7000122070312.png",37
"00187-trunc-0.75_no_angles_28,36--0,1-0,75-818,7999877929688.png",34
"00187-trunc-0.75_no_angles_28,46--0,2-0,75-673,5.png",31
"00187-trunc-0.75_no_angles_28,59--0,5-0,75-670,0.png",31
"00187-trunc-0.75_no_angles_28,64--0,0-0,75-613,5999755859375.png",34
"00187-trunc-0.75_no_angles_28,67--0,1-0,75-696,7000122070312.png",26
"00187-trunc-0.75_no_angles_28,68--0,4-0,75-711,2999877929688.png",25
"00187-trunc-0.75_no_angles_28,92--0,2-0,75-930,4000244140625.png",28
"00187-trunc-0.75_no_angles_29,18--0,3-0,75-659,0999755859375.png",34
"00187-trunc-0.75_no_angles_29,63--0,2-0,75-626,9000244140625.png",31
"00187-trunc-0.75_no_angles_3,18--0,6-0,75-661,4000244140625.png",13
"00187-trunc-0.75_no_angles_3,5--0,8-0,75-826,2999877929688.png",7
"00187-trunc-0.75_no_angles_3,6--0,3-0,75-770,7000122070312.png",27
"00187-trunc-0.75_no_angles_3,87--0,6-0,75-802,7000122070312.png",16
"00187-trunc-0.75_no_angles_30,02--0,3-0,75-794,7999877929688.png",27
"00187-trunc-0.75_no_angles_30,04--0,2-0,75-638,7999877929688.png",34
"00187-trunc-0.75_no_angles_30,13--0,3-0,75-538,7999877929688.png",32
"00187-trunc-0.75_no_angles_30,35--0,3-0,75-637,0.png",27
"00187-trunc-0.75_no_angles_30,37--0,3-0,75-470,29998779296875.png",31
"00187-trunc-0.75_no_angles_30,45--0,1-0,75-765,9000244140625.png",38
"00187-trunc-0.75_no_angles_30,56--0,2-0,75-610,4000244140625.png",28
"00187-trunc-0.75_no_angles_30,64-0,0-0,75-571,9000244140625.png",32
"00187-trunc-0.75_no_angles_30,91--0,3-0,75-733,0.png",29
"00187-trunc-0.75_no_angles_30,99--0,1-0,75-748,9000244140625.png",34
"00187-trunc-0.75_no_angles_31,05--0,2-0,75-724,0999755859375.png",30
"00187-trunc-0.75_no_angles_31,1--0,6-0,75-696,2999877929688.png",31
"00187-trunc-0.75_no_angles_31,2--0,1-0,75-637,7999877929688.png",33
"00187-trunc-0.75_no_angles_31,46--0,0-0,75-582,2000122070312.png",37
"00187-trunc-0.75_no_angles_31,51--0,2-0,75-603,5999755859375.png",38
"00187-trunc-0.75_no_angles_31,55--0,3-0,75-676,9000244140625.png",32
"00187-trunc-0.75_no_angles_31,6--0,2-0,75-556,7999877929688.png",31
"00187-trunc-0.75_no_angles_31,72--0,1-0,75-849,5999755859375.png",37
"00187-trunc-0.75_no_angles_31,74--0,2-0,75-660,2000122070312.png",32
"00187-trunc-0.75_no_angles_31,85--0,2-0,75-776,7999877929688.png",24
"00187-trunc-0.75_no_angles_31,96-0,1-0,75-834,7999877929688.png",34
"00187-trunc-0.75_no_angles_32,16--0,0-0,75-731,4000244140625.png",35
"00187-trunc-0.75_no_angles_32,34-0,0-0,75-613,5.png",44
"00187-trunc-0.75_no_angles_32,52--0,1-0,75-720,5.png",31
"00187-trunc-0.75_no_angles_33,01-0,1-0,75-626,5.png",46
"00187-trunc-0.75_no_angles_33,22--0,1-0,75-731,2999877929688.png",35
"00187-trunc-0.75_no_angles_33,26--0,2-0,75-779,5.png",30
"00187-trunc-0.75_no_angles_33,51--0,1-0,75-805,4000244140625.png",32
"00187-trunc-0.75_no_angles_33,62-0,1-0,75-713,7000122070312.png",42
"00187-trunc-0.75_no_angles_33,85--0,4-0,75-790,9000244140625.png",28
"00187-trunc-0.75_no_angles_34,0--0,3-0,75-677,5.png",31
"00187-trunc-0.75_no_angles_34,1-0,0-0,75-672,2999877929688.png",33
"00187-trunc-0.75_no_angles_34,26--0,5-0,75-595,9000244140625.png",20
"00187-trunc-0.75_no_angles_34,41--0,4-0,75-671,5999755859375.png",32
"00187-trunc-0.75_no_angles_34,45--0,2-0,75-797,9000244140625.png",32
"00187-trunc-0.75_no_angles_34,53--0,0-0,75-701,2000122070312.png",35
"00187-trunc-0.75_no_angles_34,61-0,1-0,75-750,7000122070312.png",37
"00187-trunc-0.75_no_angles_34,72--0,1-0,75-439,79998779296875.png",34
"00187-trunc-0.75_no_angles_34,97--0,3-0,75-719,5999755859375.png",23
"00187-trunc-0.75_no_angles_35,24--0,1-0,75-920,5999755859375.png",36
"00187-trunc-0.75_no_angles_35,35--0,2-0,75-531,5999755859375.png",34
"00187-trunc-0.75_no_angles_35,87--0,2-0,75-595,0999755859375.png",36
"00187-trunc-0.75_no_angles_36,31-0,1-0,75-774,7000122070312.png",39
"00187-trunc-0.75_no_angles_36,4--0,2-0,75-660,7999877929688.png",32
"00187-trunc-0.75_no_angles_36,62-0,0-0,75-596,2000122070312.png",34
"00187-trunc-0.75_no_angles_37,06-0,0-0,75-573,0999755859375.png",36
"00187-trunc-0.75_no_angles_37,53--0,3-0,75-537,5.png",30
"00187-trunc-0.75_no_angles_37,83--0,3-0,75-752,5999755859375.png",33
"00187-trunc-0.75_no_angles_37,85--0,0-0,75-615,2000122070312.png",37
"00187-trunc-0.75_no_angles_38,24--0,1-0,75-600,5999755859375.png",35
"00187-trunc-0.75_no_angles_38,3--0,2-0,75-709,2999877929688.png",32
"00187-trunc-0.75_no_angles_38,45-0,0-0,75-533,0999755859375.png",38
"00187-trunc-0.75_no_angles_38,81-0,0-0,75-866,5999755859375.png",38
"00187-trunc-0.75_no_angles_38,93-0,0-0,75-801,5999755859375.png",37
"00187-trunc-0.75_no_angles_38,99-0,1-0,75-623,5.png",37
"00187-trunc-0.75_no_angles_39,12-0,1-0,75-646,7999877929688.png",35
"00187-trunc-0.75_no_angles_39,16--0,2-0,75-583,5.png",36
"00187-trunc-0.75_no_angles_39,16--0,3-0,75-453,29998779296875.png",33
"00187-trunc-0.75_no_angles_39,31--0,2-0,75-669,4000244140625.png",28
"00187-trunc-0.75_no_angles_39,5--0,2-0,75-859,2999877929688.png",31
"00187-trunc-0.75_no_angles_39,54--0,1-0,75-533,2000122070312.png",42
"00187-trunc-0.75_no_angles_39,61-0,1-0,75-833,5999755859375.png",39
"00187-trunc-0.75_no_angles_39,71--0,0-0,75-510,6000061035156.png",41
"00187-trunc-0.75_no_angles_4,1--0,6-0,75-799,9000244140625.png",19
"00187-trunc-0.75_no_angles_4,37--0,6-0,75-603,2999877929688.png",12
"00187-trunc-0.75_no_angles_4,47--0,5-0,75-691,7999877929688.png",15
"00187-trunc-0.75_no_angles_4,54--0,4-0,75-684,5999755859375.png",21
"00187-trunc-0.75_no_angles_4,81--0,8-0,75-669,9000244140625.png",10
"00187-trunc-0.75_no_angles_40,11--0,3-0,75-750,4000244140625.png",27
"00187-trunc-0.75_no_angles_40,38--0,1-0,75-808,4000244140625.png",37
"00187-trunc-0.75_no_angles_40,58-0,0-0,75-759,2999877929688.png",31
"00187-trunc-0.75_no_angles_40,79--0,2-0,75-627,9000244140625.png",38
"00187-trunc-0.75_no_angles_40,98-0,2-0,75-496,79998779296875.png",48
"00187-trunc-0.75_no_angles_41,29-0,0-0,75-884,4000244140625.png",39
"00187-trunc-0.75_no_angles_41,45--0,2-0,75-641,2999877929688.png",34
"00187-trunc-0.75_no_angles_41,52-0,1-0,75-392,6000061035156.png",40
"00187-trunc-0.75_no_angles_42,42--0,1-0,75-718,5999755859375.png",35
"00187-trunc-0.75_no_angles_42,56-0,0-0,75-463,20001220703125.png",37
"00187-trunc-0.75_no_angles_42,65--0,2-0,75-642,7000122070312.png",27
"00187-trunc-0.75_no_angles_42,82-0,2-0,75-800,2000122070312.png",43
"00187-trunc-0.75_no_angles_43,05-0,4-0,75-673,5999755859375.png",49
"00187-trunc-0.75_no_angles_43,73-0,0-0,75-777,2999877929688.png",41
"00187-trunc-0.75_no_angles_44,36-0,4-0,75-722,2999877929688.png",50
"00187-trunc-0.75_no_angles_44,58--0,2-0,75-555,7000122070312.png",26
"00187-trunc-0.75_no_angles_44,81--0,2-0,75-615,4000244140625.png",30
"00187-trunc-0.75_no_angles_45,17-0,2-0,75-583,0.png",45
"00187-trunc-0.75_no_angles_45,3--0,1-0,75-688,7999877929688.png",41
"00187-trunc-0.75_no_angles_45,8-0,1-0,75-736,0999755859375.png",38
"00187-trunc-0.75_no_angles_46,15-0,1-0,75-517,5999755859375.png",43
"00187-trunc-0.75_no_angles_46,27--0,0-0,75-671,5999755859375.png",36
"00187-trunc-0.75_no_angles_46,27-0,2-0,75-710,2999877929688.png",43
"00187-trunc-0.75_no_angles_46,28-0,2-0,75-850,4000244140625.png",42
"00187-trunc-0.75_no_angles_46,32-0,1-0,75-597,2000122070312.png",42
"00187-trunc-0.75_no_angles_46,5--0,2-0,75-480,29998779296875.png",38
"00187-trunc-0.75_no_angles_47,0--0,1-0,75-791,9000244140625.png",35
"00187-trunc-0.75_no_angles_47,11-0,1-0,75-605,5999755859375.png",39
"00187-trunc-0.75_no_angles_47,13--0,1-0,75-688,0999755859375.png",40
"00187-trunc-0.75_no_angles_47,32-0,2-0,75-724,7000122070312.png",40
"00187-trunc-0.75_no_angles_47,46--0,0-0,75-610,2000122070312.png",36
"00187-trunc-0.75_no_angles_47,53-0,4-0,75-717,7000122070312.png",54
"00187-trunc-0.75_no_angles_47,62-0,1-0,75-592,2000122070312.png",37
"00187-trunc-0.75_no_angles_47,62-0,2-0,75-735,2000122070312.png",46
"00187-trunc-0.75_no_angles_48,04-0,4-0,75-671,0.png",56
"00187-trunc-0.75_no_angles_48,16-0,1-0,75-322,29998779296875.png",44
"00187-trunc-0.75_no_angles_48,19-0,3-0,75-568,0.png",51
"00187-trunc-0.75_no_angles_48,38-0,0-0,75-713,5999755859375.png",38
"00187-trunc-0.75_no_angles_48,53-0,5-0,75-731,4000244140625.png",51
"00187-trunc-0.75_no_angles_48,54-0,2-0,75-644,5999755859375.png",51
"00187-trunc-0.75_no_angles_48,61-0,1-0,75-661,5999755859375.png",42
"00187-trunc-0.75_no_angles_48,71-0,3-0,75-712,5.png",43
"00187-trunc-0.75_no_angles_48,79-0,2-0,75-822,2999877929688.png",42
"00187-trunc-0.75_no_angles_49,38-0,3-0,75-810,5.png",53
"00187-trunc-0.75_no_angles_49,56-0,1-0,75-697,0999755859375.png",43
"00187-trunc-0.75_no_angles_49,62-0,2-0,75-678,7999877929688.png",40
"00187-trunc-0.75_no_angles_49,77-0,4-0,75-557,5.png",45
"00187-trunc-0.75_no_angles_49,84-0,1-0,75-808,5.png",42
"00187-trunc-0.75_no_angles_49,9-0,2-0,75-556,7999877929688.png",47
"00187-trunc-0.75_no_angles_5,26--0,8-0,75-577,5.png",9
"00187-trunc-0.75_no_angles_5,47--0,5-0,75-685,7999877929688.png",11
"00187-trunc-0.75_no_angles_5,48--0,6-0,75-875,7999877929688.png",16
"00187-trunc-0.75_no_angles_5,58--0,2-0,75-629,4000244140625.png",20
"00187-trunc-0.75_no_angles_5,63--0,3-0,75-448,79998779296875.png",23
"00187-trunc-0.75_no_angles_5,86--0,5-0,75-812,4000244140625.png",15
"00187-trunc-0.75_no_angles_5,89--0,4-0,75-826,0.png",21
"00187-trunc-0.75_no_angles_5,98--0,5-0,75-788,2999877929688.png",17
"00187-trunc-0.75_no_angles_50,0-0,1-0,75-704,7000122070312.png",40
"00187-trunc-0.75_no_angles_50,08--0,0-0,75-772,0.png",43
"00187-trunc-0.75_no_angles_50,34-0,1-0,75-577,9000244140625.png",45
"00187-trunc-0.75_no_angles_50,36--0,0-0,75-809,2000122070312.png",34
"00187-trunc-0.75_no_angles_50,48-0,2-0,75-781,9000244140625.png",48
"00187-trunc-0.75_no_angles_50,54-0,2-0,75-713,0.png",57
"00187-trunc-0.75_no_angles_50,69-0,3-0,75-741,4000244140625.png",49
"00187-trunc-0.75_no_angles_50,73--0,1-0,75-823,9000244140625.png",36
"00187-trunc-0.75_no_angles_50,76-0,1-0,75-789,2999877929688.png",39
"00187-trunc-0.75_no_angles_51,21-0,0-0,75-757,0.png",42
"00187-trunc-0.75_no_angles_51,58-0,0-0,75-634,7999877929688.png",36
"00187-trunc-0.75_no_angles_51,83-0,2-0,75-836,9000244140625.png",41
"00187-trunc-0.75_no_angles_52,31-0,0-0,75-596,5.png",40
"00187-trunc-0.75_no_angles_52,44-0,4-0,75-641,0999755859375.png",55
"00187-trunc-0.75_no_angles_52,63-0,1-0,75-772,5.png",40
"00187-trunc-0.75_no_angles_52,78-0,3-0,75-699,7999877929688.png",46
"00187-trunc-0.75_no_angles_52,87-0,0-0,75-659,9000244140625.png",47
"00187-trunc-0.75_no_angles_52,9-0,3-0,75-715,2999877929688.png",44
"00187-trunc-0.75_no_angles_52,93-0,4-0,75-554,4000244140625.png",47
"00187-trunc-0.75_no_angles_53,25-0,3-0,75-843,0.png",48
"00187-trunc-0.75_no_angles_53,53-0,3-0,75-636,9000244140625.png",50
"00187-trunc-0.75_no_angles_53,56-0,4-0,75-526,4000244140625.png",43
"00187-trunc-0.75_no_angles_53,74-0,2-0,75-436,29998779296875.png",45
"00187-trunc-0.75_no_angles_53,8-0,3-0,75-647,9000244140625.png",46
"00187-trunc-0.75_no_angles_53,88-0,2-0,75-547,9000244140625.png",51
"00187-trunc-0.75_no_angles_54,04-0,3-0,75-620,2999877929688.png",40
"00187-trunc-0.75_no_angles_54,57-0,1-0,75-530,5.png",45
"00187-trunc-0.75_no_angles_54,74-0,3-0,75-609,2999877929688.png",43
"00187-trunc-0.75_no_angles_54,95-0,2-0,75-712,5.png",48
"00187-trunc-0.75_no_angles_55,07-0,4-0,75-610,0999755859375.png",49
"00187-trunc-0.75_no_angles_55,5-0,5-0,75-780,2999877929688.png",50
"00187-trunc-0.75_no_angles_55,62-0,4-0,75-708,2000122070312.png",50
"00187-trunc-0.75_no_angles_56,24-0,3-0,75-846,2000122070312.png",48
"00187-trunc-0.75_no_angles_56,32-0,2-0,75-717,0.png",52
"00187-trunc-0.75_no_angles_56,36-0,2-0,75-627,0999755859375.png",45
"00187-trunc-0.75_no_angles_56,41-0,1-0,75-840,2000122070312.png",41
"00187-trunc-0.75_no_angles_56,47-0,3-0,75-772,7999877929688.png",46
"00187-trunc-0.75_no_angles_56,55-0,6-0,75-660,7999877929688.png",51
